Cited Journal Data: PLOS ONE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
8118,0.641,COMPUT MATH ORGAN TH,4,0,1,0,0,1,1,1,0,0,0,0
8119,2.650,COMPUT SECUR,4,1,1,1,1,0,0,0,0,0,0,0
8120,0.828,COMPUTATION STAT,4,0,1,0,1,1,1,0,0,0,0,0
8121,,CONTEMP FAM THER,4,1,1,0,0,2,0,0,0,0,0,0
8122,,CORRESP MHDN,4,0,0,2,0,1,1,0,0,0,0,0
8123,1.877,CR CHIM,4,0,0,1,1,1,1,0,0,0,0,0
8124,,CRIME LAW SOCIAL CH,4,0,1,0,0,2,1,0,0,0,0,0
8125,1.352,CRIT REV IMMUNOL,4,1,0,0,0,3,0,0,0,0,0,0
8126,0.705,CROAT CHEM ACTA,4,0,0,0,0,3,1,0,0,0,0,0
8127,4.524,CRYOSPHERE,4,0,0,1,0,2,0,0,0,0,0,1
8128,3.067,CRYSTALLOGR REV,4,0,0,1,2,0,1,0,0,0,0,0
8129,,CUR ISS PSYCHOL LANG,4,0,0,1,1,1,0,0,0,1,0,0
8130,,CURR ISS PERSONAL PS,4,0,0,1,3,0,0,0,0,0,0,0
8131,,CURR ISS THINK REASO,4,0,0,1,1,1,0,1,0,0,0,0
8132,4.190,CURR PROB CARDIOLOGY,4,0,1,2,1,0,0,0,0,0,0,0
8133,1.491,CURR PROB PEDIATR AD,4,0,1,0,1,0,2,0,0,0,0,0
8134,,CYBERN INF TECHNOL,4,0,0,2,1,0,0,1,0,0,0,0
8135,1.197,CYBERNET SYST,4,0,2,2,0,0,0,0,0,0,0,0
8136,1.982,DAIRY SCI TECHNOL,4,0,0,1,0,2,0,1,0,0,0,0
8137,2.667,DARU,4,0,2,0,1,1,0,0,0,0,0,0
8138,,DEEP IM TISS BIOMXB,4,0,0,0,0,1,0,2,0,0,1,0
8139,,DEMENTIA-LONDON,4,0,0,0,1,0,1,1,0,1,0,0
8140,,DIGIT HUMANITIES Q,4,0,0,3,0,1,0,0,0,0,0,0
8141,,DIMENS CRIT CARE NUR,4,0,0,2,1,1,0,0,0,0,0,0
8142,,DISABIL SOC,4,0,1,0,0,1,2,0,0,0,0,0
8143,1.197,DIVING HYPERB MED,4,0,0,1,0,1,1,0,0,0,0,1
8144,,DREAMING,4,0,0,1,1,1,0,1,0,0,0,0
8145,,DRUG-EDUC PREV POLIC,4,0,1,1,0,2,0,0,0,0,0,0
8146,,DRUGS ALCOHOL TODAY,4,0,0,2,1,1,0,0,0,0,0,0
8147,3.221,EARTH SPACE SCI,4,0,0,2,0,0,0,2,0,0,0,0
8148,,ECOL STUD-ANAL SYNTH,4,0,1,2,1,0,0,0,0,0,0,0
8149,,ECON ANAL POLICY,4,0,1,2,0,1,0,0,0,0,0,0
8150,,ECOSIS RECUR AGROPEC,4,0,0,2,0,0,0,2,0,0,0,0
8151,,EDUC PSYCHOL-US,4,1,0,2,1,0,0,0,0,0,0,0
8152,,EGYPT J ANAESTH,4,0,1,2,1,0,0,0,0,0,0,0
8153,0.261,ELECTR COMMUN JPN,4,0,0,0,0,3,0,0,0,0,1,0
8154,4.660,ELECTROCHEM COMMUN,4,0,1,1,0,0,0,2,0,0,0,0
8155,,EMERG THEMES EPIDEMI,4,0,1,2,0,0,0,0,1,0,0,0
8156,,ENEUROBIOLOGIA,4,0,1,2,0,1,0,0,0,0,0,0
8157,2.580,ENG FRACT MECH,4,0,0,1,1,1,1,0,0,0,0,0
8158,1.622,ENG OPTIMIZ,4,0,1,0,0,0,0,2,0,0,1,0
8159,1.500,ENVIRON ENG RES,4,0,0,0,1,1,1,0,0,0,0,1
8160,,ENVIRON POLIT,4,0,0,3,0,1,0,0,0,0,0,0
8161,,ENVIRON RESOUR ECON,4,0,0,1,2,0,0,0,0,1,0,0
8162,1.289,EPIDEMIOL PREV,4,0,0,1,2,0,0,1,0,0,0,0
8163,,EPJ WEB CONF,4,0,1,1,2,0,0,0,0,0,0,0
8164,1.024,ERDKUNDE,4,1,0,2,0,0,0,1,0,0,0,0
8165,,ETR&D-EDUC TECH RES,4,0,1,0,1,2,0,0,0,0,0,0
8166,,EUR J PHILOS RELIG,4,0,0,0,0,2,2,0,0,0,0,0
8167,,EUR J POLIT RES,4,0,0,1,2,0,0,1,0,0,0,0
8168,,EUR J PSYCHIAT,4,0,1,0,2,1,0,0,0,0,0,0
8169,,EUR J PSYCHOL EDUC,4,0,0,1,1,1,0,1,0,0,0,0
8170,,EUR SOCIOL REV,4,0,3,1,0,0,0,0,0,0,0,0
8171,,EURASIAN J MED,4,1,0,0,1,0,2,0,0,0,0,0
8172,1.639,EURASIP J ADV SIG PR,4,0,1,1,0,1,1,0,0,0,0,0
8173,2.195,EXP FLUIDS,4,0,1,0,0,1,2,0,0,0,0,0
8174,,FED C COMPUT SCI,4,0,0,0,0,2,0,1,0,0,0,1
8175,,FENNIA,4,0,0,1,1,0,1,0,0,0,0,1
8176,0.139,FLEISCHWIRTSCHAFT,4,0,0,0,0,1,1,0,1,1,0,0
8177,2.371,FOOD BIOSCI,4,0,1,1,0,2,0,0,0,0,0,0
8178,1.105,FRONT COMPUT SCI-CHI,4,0,0,1,0,1,0,1,1,0,0,0
8179,,FRONT OPTOELECTRON,4,0,1,1,1,0,0,1,0,0,0,0
8180,,FRONTLINE GASTROENTE,4,0,0,1,2,0,1,0,0,0,0,0
8181,0.725,FUND INFORM,4,0,0,2,0,2,0,0,0,0,0,0
8182,,FUT DIR BIOC 2 EDXB,4,0,0,0,1,1,1,0,1,0,0,0
8183,,G ITAL MED LAV ERGON,4,0,1,1,1,1,0,0,0,0,0,0
8184,,GAME ECON BEHAV,4,0,0,1,0,2,0,0,1,0,0,0
8185,,GASTROENTEROL RES,4,0,0,1,1,1,1,0,0,0,0,0
8186,,GASTROINTEST TUMORS,4,0,1,0,0,1,0,2,0,0,0,0
8187,,GEDRAG ORGAN,4,0,0,3,0,0,1,0,0,0,0,0
8188,,GEN THORAC CARDIOVAS,4,0,1,1,0,0,1,1,0,0,0,0
8189,,GEND DIFF DIFF CONXB,4,0,0,2,1,0,0,0,1,0,0,0
8190,,GENET RES INT,4,0,1,1,0,2,0,0,0,0,0,0
8191,1.453,GEOARCHAEOLOGY,4,0,0,2,0,1,1,0,0,0,0,0
8192,1.024,GEODIVERSITAS,4,0,0,2,0,0,0,1,0,1,0,0
8193,0.692,GEOL ACTA,4,0,1,1,0,2,0,0,0,0,0,0
8194,1.193,GEOSCI J,4,0,0,2,1,0,0,0,1,0,0,0
8195,,GERONTOL GERIATR EDU,4,0,0,1,1,0,1,1,0,0,0,0
8196,1.814,GFF,4,0,0,0,1,1,2,0,0,0,0,0
8197,,GLOB REG HEALTH TECH,4,0,0,2,1,1,0,0,0,0,0,0
8198,,GLOTTOMETRICS,4,0,0,2,1,0,1,0,0,0,0,0
8199,,GMS INTERDISCIP PLAS,4,0,0,0,1,1,2,0,0,0,0,0
8200,0.564,GRASAS ACEITES,4,0,0,1,0,1,1,0,1,0,0,0
8201,0.513,HANDCHIR MIKROCHIR P,4,0,0,0,0,1,2,0,1,0,0,0
8202,,HEALTH EDUC,4,0,0,1,1,2,0,0,0,0,0,0
8203,1.833,HEALTH INFORM J,4,0,0,0,0,1,1,1,0,0,1,0
8204,,HEALTH POLICY TECHN,4,2,1,0,1,0,0,0,0,0,0,0
8205,,HEALTH RISK SOC,4,0,1,0,1,0,1,0,1,0,0,0
8206,,HEALTH TECHNOL-GER,4,0,0,1,2,0,1,0,0,0,0,0
8207,,HEALTHC TECHNOL LETT,4,0,1,0,1,1,0,0,0,0,0,1
8208,,HEAT TRANSF-ASIAN RE,4,0,1,3,0,0,0,0,0,0,0,0
8209,1.125,HERPETOZOA,4,0,0,0,0,1,0,2,0,0,0,1
8210,0.312,HIDROBIOLOGICA,4,2,0,2,0,0,0,0,0,0,0,0
8211,,HIST FAM,4,0,3,0,0,1,0,0,0,0,0,0
8212,,HUM COMMUN RES,4,0,0,2,0,2,0,0,0,0,0,0
8213,,IC P 3 INT C INFXB,4,0,1,2,0,1,0,0,0,0,0,0
8214,,IEEE INFOCOM SER,4,0,0,1,1,0,1,1,0,0,0,0
8215,,IEEE INT AUT MEET,4,0,0,1,1,1,0,0,1,0,0,0
8216,,IEEE INT C CYBERNET,4,0,0,1,2,1,0,0,0,0,0,0
8217,,IEEE INT CON MULTI,4,0,0,2,0,0,0,0,2,0,0,0
8218,,IEEE INT CONGR BIG,4,0,0,0,3,1,0,0,0,0,0,0
8219,,IEEE INT SYMP CIRC S,4,0,1,0,2,1,0,0,0,0,0,0
8220,4.130,IEEE T ANTENN PROPAG,4,0,1,0,0,3,0,0,0,0,0,0
8221,,IEEE T COMPUT IMAG,4,0,2,2,0,0,0,0,0,0,0,0
8222,8.124,IEEE T EVOLUT COMPUT,4,0,0,0,0,1,2,1,0,0,0,0
8223,3.176,IEEE T MICROW THEORY,4,0,0,2,0,1,0,0,0,0,1,0
8224,2.857,IEEE T NANOTECHNOL,4,0,0,1,1,0,0,1,1,0,0,0
8225,1.253,IEEE T PLASMA SCI,4,0,1,0,0,2,0,0,0,0,0,1
8226,4.432,IEEE T VEH TECHNOL,4,0,0,1,2,0,1,0,0,0,0,0
8227,,IEEE-CAA J AUTOMATIC,4,0,2,2,0,0,0,0,0,0,0,0
8228,1.387,IET INTELL TRANSP SY,4,0,2,1,0,1,0,0,0,0,0,0
8229,1.250,IET SIGNAL PROCESS,4,0,2,0,0,1,1,0,0,0,0,0
8230,1.424,IMAGE ANAL STEREOL,4,0,1,1,1,1,0,0,0,0,0,0
8231,2.159,IMAGE VISION COMPUT,4,0,1,0,1,1,1,0,0,0,0,0
8232,,IND INST MET SER,4,0,0,1,0,3,0,0,0,0,0,0
8233,,IND NITR ASS SOURCXB,4,0,1,1,1,1,0,0,0,0,0,0
8234,0.275,INDIAN J FISH,4,0,0,1,1,0,2,0,0,0,0,0
8235,,INDONES J FOR RES,4,0,0,1,1,0,1,0,0,1,0,0
8236,0.968,INFORM TECHNOL LIBR,4,0,1,1,2,0,0,0,0,0,0,0
8237,,INORG NANO-MET CHEM,4,0,1,0,1,1,0,1,0,0,0,0
8238,0.763,INSECT SYST EVOL,4,0,1,0,1,0,0,2,0,0,0,0
8239,,INT ANESTHESIOL CLIN,4,0,1,0,1,1,1,0,0,0,0,0
8240,,INT ARCH PHOTOGRAMM,4,1,0,0,1,2,0,0,0,0,0,0
8241,,INT C COMPUT,4,0,1,0,0,2,0,0,1,0,0,0
8242,,INT C INDOOR POSIT,4,1,0,1,1,1,0,0,0,0,0,0
8243,,INT C INTERD MANAG D,4,0,1,0,2,0,0,1,0,0,0,0
8244,,INT C KNOWL SMART,4,0,0,1,0,0,0,2,0,0,1,0
8245,1.389,INT DENT J,4,0,2,0,1,0,1,0,0,0,0,0
8246,,INT J ADOLESC YOUTH,4,0,0,0,1,1,1,1,0,0,0,0
8247,2.702,INT J AGR SUSTAIN,4,0,0,1,1,2,0,0,0,0,0,0
8248,,INT J AGRIC STAT SCI,4,0,0,0,0,2,1,1,0,0,0,0
8249,,INT J ATHL THER TRAI,4,0,0,0,3,0,0,1,0,0,0,0
8250,,INT J CARE COORD,4,0,0,1,2,1,0,0,0,0,0,0
8251,,INT J COMP-SUPP COLL,4,3,0,0,1,0,0,0,0,0,0,0
8252,1.290,INT J COMPUT COMMUN,4,2,0,0,1,0,1,0,0,0,0,0
8253,1.380,INT J DENT HYG,4,0,0,1,2,1,0,0,0,0,0,0
8254,,INT J ECOL DEV,4,0,1,0,1,2,0,0,0,0,0,0
8255,1.019,INT J ENVIRON RES,4,0,0,0,1,0,2,0,1,0,0,0
8256,,INT J FLUID MECH RES,4,0,0,2,2,0,0,0,0,0,0,0
8257,,INT J HEALTH PROMOT,4,0,0,1,3,0,0,0,0,0,0,0
8258,,INT J HEPATOL,4,0,0,1,1,1,1,0,0,0,0,0
8259,,INT J HUM RIGHTS,4,1,1,1,0,0,0,0,1,0,0,0
8260,1.259,INT J HUM-COMPUT INT,4,0,0,0,0,2,1,0,1,0,0,0
8261,,INT J INNOV TECHNOL,4,0,0,1,1,1,1,0,0,0,0,0
8262,,INT J MED DENT,4,0,1,1,1,1,0,0,0,0,0,0
8263,1.472,INT J MED ROBOT COMP,4,0,0,0,1,1,1,1,0,0,0,0
8264,,INT J MENT HEALTH PR,4,0,0,0,0,2,1,0,1,0,0,0
8265,,INT J MIGR HEALTH SO,4,0,1,0,1,2,0,0,0,0,0,0
8266,3.404,INT J OBSTET ANESTH,4,0,0,0,2,2,0,0,0,0,0,0
8267,0.600,INT J ODONATOL,4,0,0,3,1,0,0,0,0,0,0,0
8268,,INT J PHARM PHYTOPHA,4,0,1,0,2,1,0,0,0,0,0,0
8269,,INT J PSYCHOL RES,4,0,2,0,2,0,0,0,0,0,0,0
8270,,INT J QUAL METH,4,1,0,0,2,1,0,0,0,0,0,0
8271,,INT J SCI EDUC,4,0,1,0,1,0,1,1,0,0,0,0
8272,1.659,INT J SEDIMENT RES,4,0,2,0,1,0,1,0,0,0,0,0
8273,0.793,INT J SEMANT WEB INF,4,0,0,0,0,0,0,2,1,1,0,0
8274,,INT J TECHNOL,4,0,0,4,0,0,0,0,0,0,0,0
8275,,INT J THER REHABIL,4,0,1,0,1,2,0,0,0,0,0,0
8276,,INT J URBAN SCI,4,0,0,1,1,0,2,0,0,0,0,0
8277,,INT J VASC MED,4,0,0,0,2,2,0,0,0,0,0,0
8278,1.895,INT J WATER RESOUR D,4,0,1,2,0,1,0,0,0,0,0,0
8279,,INT MARIT HEALTH,4,1,0,1,1,0,1,0,0,0,0,0
8280,,INT MED CASE REP J,4,0,1,2,0,0,0,0,0,0,1,0
8281,1.496,INT NURS REV,4,0,0,1,1,1,1,0,0,0,0,0
8282,,INT REV SPAT PLAN SU,4,0,2,1,0,0,0,1,0,0,0,0
8283,0.691,INTELL DATA ANAL,4,0,0,1,3,0,0,0,0,0,0,0
8284,,IRAN J NEONATOL,4,0,1,1,0,0,1,1,0,0,0,0
8285,,IRAN J NUCL MED,4,0,0,1,3,0,0,0,0,0,0,0
8286,0.757,IRAN J SCI TECHNOL A,4,0,0,0,1,2,0,1,0,0,0,0
8287,0.439,ISR J AQUACULT-BAMID,4,0,0,0,3,0,0,0,1,0,0,0
8288,,ITAL J MED,4,0,1,0,0,3,0,0,0,0,0,0
8289,2.956,J AM CERAM SOC,4,0,0,0,1,0,1,2,0,0,0,0
8290,0.939,J AM PSYCHIAT NURSES,4,0,0,1,0,1,2,0,0,0,0,0
8291,,J APPL BIOBEHAV RES,4,0,0,0,1,2,1,0,0,0,0,0
8292,2.866,J ASIAN EARTH SCI,4,0,1,2,1,0,0,0,0,0,0,0
8293,,J AUDIOL OTOL,4,0,0,2,2,0,0,0,0,0,0,0
8294,,J BALT SCI EDUC,4,0,1,2,0,0,1,0,0,0,0,0
8295,,J BANK FINANC,4,0,0,1,0,2,0,0,0,1,0,0
8296,2.175,J BERRY RES,4,0,0,1,1,0,2,0,0,0,0,0
8297,0.809,J BIOETHIC INQ,4,1,0,0,1,1,1,0,0,0,0,0
8298,0.638,J BIOPHARM STAT,4,0,0,1,0,1,2,0,0,0,0,0
8299,,J CHEM HEALTH SAF,4,0,0,0,1,2,1,0,0,0,0,0
8300,0.280,J CHEM SOC PAKISTAN,4,0,0,0,1,1,1,0,0,1,0,0
8301,,J CLIN GERONTOL GERI,4,1,1,1,1,0,0,0,0,0,0,0
8302,,J CLIN NEONATOL,4,0,0,1,0,1,2,0,0,0,0,0
8303,,J COGN EDUC PSYCHOL,4,0,0,0,0,3,1,0,0,0,0,0
8304,1.529,J COSMET DERMATOL-US,4,0,0,0,1,0,0,2,0,0,0,1
8305,,J DEV ECON,4,0,0,0,1,1,1,0,0,1,0,0
8306,,J ECON PERSPECT,4,0,1,0,1,2,0,0,0,0,0,0
8307,,J EDUC COMPUT RES,4,0,0,1,1,0,2,0,0,0,0,0
8308,,J ETHN MIGR STUD,4,0,1,1,1,0,1,0,0,0,0,0
8309,3.460,J FIELD ROBOT,4,0,0,1,0,2,0,0,0,0,0,1
8310,0.687,J FOOD NUTR RES-SLOV,4,0,0,1,0,3,0,0,0,0,0,0
8311,,J FORECASTING,4,0,0,0,0,1,2,1,0,0,0,0
8312,,J FORENSIC PSYCHI PS,4,0,0,1,3,0,0,0,0,0,0,0
8313,,J FORENSIC PSYCHOL P,4,0,0,3,1,0,0,0,0,0,0,0
8314,2.675,J FOREST,4,0,0,0,0,0,1,1,1,1,0,0
8315,,J GERONTOL SOC WORK,4,0,0,1,2,1,0,0,0,0,0,0
8316,2.648,J HAND SURG-EUR VOL,4,0,0,0,1,0,3,0,0,0,0,0
8317,1.040,J HAND THER,4,0,1,0,0,1,1,1,0,0,0,0
8318,,J HIP PRESERV SURG,4,0,1,2,0,0,1,0,0,0,0,0
8319,,J HUMANIST PSYCHOL,4,0,0,0,0,0,3,0,0,0,1,0
8320,,J HYDROL-REG STUD,4,0,1,0,1,1,1,0,0,0,0,0
8321,1.316,J INCL PHENOM MACRO,4,0,0,1,1,0,0,0,2,0,0,0
8322,0.204,J INDIAN CHEM SOC,4,0,0,2,0,0,1,1,0,0,0,0
8323,0.810,J INDIAN SOC REMOTE,4,0,0,0,2,0,1,1,0,0,0,0
8324,,J INDONES TROP ANIM,4,0,0,0,1,0,1,1,0,1,0,0
8325,1.939,J INF SCI,4,0,0,0,1,0,0,3,0,0,0,0
8326,1.356,J INFRASTRUCT SYST,4,0,0,1,0,2,1,0,0,0,0,0
8327,1.754,J INORG ORGANOMET P,4,0,0,1,2,0,0,1,0,0,0,0
8328,,J INT DEV,4,0,0,2,1,0,0,0,1,0,0,0
8329,,J INTELLECT DEV DIS,4,0,0,0,2,1,0,0,1,0,0,0
8330,,J KARDIOL,4,0,1,0,1,1,1,0,0,0,0,0
8331,,J KOREAN MAGN RESON,4,1,0,0,0,2,0,1,0,0,0,0
8332,,J KRISHNA INST MED S,4,0,0,1,2,0,1,0,0,0,0,0
8333,,J LANG SOC PSYCHOL,4,0,0,0,1,2,0,1,0,0,0,0
8334,1.693,J MATER CYCLES WASTE,4,0,1,0,1,1,0,0,1,0,0,0
8335,1.882,J MATH CHEM,4,0,0,0,0,0,0,0,3,1,0,0
8336,,J MED BIOMED SCI,4,0,1,1,1,0,1,0,0,0,0,0
8337,,J MENT HEALTH TRAIN,4,0,0,2,0,1,1,0,0,0,0,0
8338,0.643,J MEX CHEM SOC,4,0,0,1,0,1,2,0,0,0,0,0
8339,1.137,J MINIM ACCESS SURG,4,0,0,0,2,1,0,1,0,0,0,0
8340,1.269,J MOD OPTIC,4,0,0,1,0,1,1,1,0,0,0,0
8341,1.140,J MULTIMODAL USER IN,4,0,0,2,1,1,0,0,0,0,0,0
8342,1.113,J NEAR INFRARED SPEC,4,0,0,2,0,1,1,0,0,0,0,0
8343,3.991,J NETW COMPUT APPL,4,0,1,1,0,1,0,1,0,0,0,0
8344,1.750,J NETW SYST MANAG,4,0,0,0,1,2,0,0,1,0,0,0
8345,,J OCCUP HEALTH PSYCH,4,0,0,1,1,1,1,0,0,0,0,0
8346,0.882,J PALLIAT CARE,4,1,0,1,1,1,0,0,0,0,0,0
8347,1.815,J PARALLEL DISTR COM,4,0,0,0,2,1,1,0,0,0,0,0
8348,0.979,J PEDIAT OPHTH STRAB,4,0,0,1,0,0,1,1,0,1,0,0
8349,1.294,J PEDIATR ONCOL NURS,4,0,1,1,2,0,0,0,0,0,0,0
8350,1.017,J PESTIC SCI,4,0,0,1,1,0,1,0,1,0,0,0
8351,,J POLICY ANAL MANAG,4,0,3,0,0,0,1,0,0,0,0,0
8352,,J POLIT ECON,4,0,0,0,0,1,2,0,1,0,0,0
8353,2.588,J POLYM SCI POL CHEM,4,0,0,0,2,0,2,0,0,0,0,0
8354,1.750,J PROSTHODONT,4,0,0,0,1,0,3,0,0,0,0,0
8355,,J PSYCHOL AFR,4,0,1,1,0,1,0,1,0,0,0,0
8356,,J PSYCHOPATHOL BEHAV,4,0,0,1,2,0,0,0,1,0,0,0
8357,,J PSYCHOSOC ONCOL,4,0,1,1,1,0,1,0,0,0,0,0
8358,,J PUBLIC HEALTH RES,4,0,0,2,0,1,0,1,0,0,0,0
8359,,J PUBLIC POLICY MARK,4,0,0,0,0,1,2,1,0,0,0,0
8360,,J RADIOL ONCOL,4,0,0,2,0,1,0,0,0,0,0,1
8361,,J RES NURS,4,0,0,2,0,1,0,1,0,0,0,0
8362,1.762,J RURAL HEALTH,4,0,0,1,2,0,1,0,0,0,0,0
8363,,J SAFETY RES,4,0,0,1,1,0,2,0,0,0,0,0
8364,,J SEX AGGRESS,4,0,0,0,1,2,1,0,0,0,0,0
8365,,J SOC ARCHAEOL,4,0,0,1,1,1,1,0,0,0,0,0
8366,,J SOC DISTRESS HOMEL,4,0,1,0,0,3,0,0,0,0,0,0
8367,,J SOC SOC WORK RES,4,0,0,1,1,0,1,0,1,0,0,0
8368,2.509,J SOLID STATE ELECTR,4,0,2,0,1,0,1,0,0,0,0,0
8369,,J STEM CELLS REGEN,4,0,1,0,0,0,2,0,0,1,0,0
8370,,J STOMATOL ORAL MAXI,4,0,1,1,1,1,0,0,0,0,0,0
8371,0.530,J SYST SCI COMPLEX,4,0,0,1,0,1,0,2,0,0,0,0
8372,,J THEOR PHILOS PSYCH,4,1,0,2,1,0,0,0,0,0,0,0
8373,,J THER ULTRASOUND,4,0,0,0,0,1,0,2,1,0,0,0
8374,,J TRANSP LAND USE,4,0,0,2,0,1,1,0,0,0,0,0
8375,,J TURK SOC INTENSI,4,0,0,0,1,1,0,2,0,0,0,0
8376,1.066,J UNIVERS COMPUT SCI,4,0,1,1,1,1,0,0,0,0,0,0
8377,0.581,J VERBRAUCH LEBENSM,4,0,1,1,0,0,1,1,0,0,0,0
8378,0.809,J WATER CLIM CHANGE,4,0,0,0,1,2,1,0,0,0,0,0
8379,3.197,J WATER RES PLAN MAN,4,0,2,1,0,0,0,1,0,0,0,0
8380,1.298,JSLS-J SOC LAPAROEND,4,0,0,3,0,1,0,0,0,0,0,0
8381,,KARDIOLOGE,4,0,1,1,0,2,0,0,0,0,0,0
8382,,KEM IND,4,0,2,1,0,0,0,1,0,0,0,0
8383,,KEY ADV CLIN INFXB,4,0,1,0,1,0,0,1,1,0,0,0
8384,1.638,KONA POWDER PART J,4,0,0,0,0,2,2,0,0,0,0,0
8385,,KOREAN J PAIN,4,1,0,2,1,0,0,0,0,0,0,0
8386,0.155,LAEKNABLADID,4,0,0,0,1,1,0,0,2,0,0,0
8387,,LANDSCAPE RES,4,0,0,0,1,0,3,0,0,0,0,0
8388,0.260,LARGE ANIM REV,4,0,2,0,1,1,0,0,0,0,0,0
8389,,LEVANT,4,0,3,0,0,0,0,0,0,1,0,0
8390,,LIBR REV,4,0,0,2,1,0,0,0,1,0,0,0
8391,,LITHIC TECHNOL,4,0,1,0,0,0,2,1,0,0,0,0
8392,,LONGT FAT INV SPECXB,4,0,0,0,0,3,0,1,0,0,0,0
8393,,LUNG CANCER MANAG,4,0,1,1,0,1,0,0,1,0,0,0
8394,1.306,MACH VISION APPL,4,0,0,3,1,0,0,0,0,0,0,0
8395,1.767,MACROMOL RES,4,0,0,1,2,0,0,1,0,0,0,0
8396,,MAGALLANIA,4,0,0,2,0,0,2,0,0,0,0,0
8397,,MAKARA J SCI,4,0,0,0,0,1,0,3,0,0,0,0
8398,3.316,MATER SCI ENG B-ADV,4,0,1,1,0,0,2,0,0,0,0,0
8399,,MATER TODAY CHEM,4,0,0,0,1,0,2,0,0,0,1,0
8400,2.315,MED CARE RES REV,4,0,0,2,1,1,0,0,0,0,0,0
8401,,MED LAW,4,0,0,1,0,3,0,0,0,0,0,0
8402,,MED MYCOL CASE REP,4,0,0,0,2,0,1,0,0,0,0,1
8403,,MED SCI,4,0,0,1,0,1,2,0,0,0,0,0
8404,0.172,MED SPORT,4,0,0,0,4,0,0,0,0,0,0,0
8405,,MEDWAVE,4,0,0,1,2,0,1,0,0,0,0,0
8406,,MELANOMA MANAGE,4,0,0,0,1,2,0,0,0,0,0,1
8407,,MELB UNIV LAW REV,4,0,1,0,3,0,0,0,0,0,0,0
8408,0.841,MICRO NANO LETT,4,0,0,0,2,1,1,0,0,0,0,0
8409,1.333,MINIM INVASIV THER,4,0,2,0,0,1,1,0,0,0,0,0
8410,0.574,MOLLUSCAN RES,4,0,0,0,0,1,1,1,1,0,0,0
8411,,MONOGR SOC RES CHILD,4,0,0,0,1,3,0,0,0,0,0,0
8412,0.737,N AM J AQUACULT,4,0,0,0,0,0,1,1,1,1,0,0
8413,1.100,NANO,4,0,0,1,0,0,1,2,0,0,0,0
8414,,NANOTECHNOL SCI APPL,4,0,0,1,1,0,0,2,0,0,0,0
8415,,NAT ASTRON,4,0,0,2,1,1,0,0,0,0,0,0
8416,0.786,NATL MED J INDIA,4,1,0,0,1,1,1,0,0,0,0,0
8417,0.368,NEUROPHYSIOLOGY+,4,0,1,0,1,1,0,0,0,0,0,1
8418,,NEUROPSYCHIATRIE,4,0,1,0,1,0,1,1,0,0,0,0
8419,,NEW ECON WINDOWS,4,0,0,0,1,0,2,1,0,0,0,0
8420,,NEW SOLUT,4,0,1,0,2,1,0,0,0,0,0,0
8421,,NEW SPACE,4,0,1,0,1,1,1,0,0,0,0,0
8422,,NEW ZEAL J PSYCHOL,4,0,0,1,1,1,1,0,0,0,0,0
8423,,NONC CERV LES CERVXB,4,0,0,0,0,1,3,0,0,0,0,0
8424,1.336,NUCL INSTRUM METH A,4,0,1,0,0,1,1,0,0,0,0,1
8425,1.173,NURS CRIT CARE,4,0,0,1,1,1,0,1,0,0,0,0
8426,0.615,NZ ENTOMOL,4,0,0,1,1,1,0,1,0,0,0,0
8427,1.333,NZ J FORESTRY SCI,4,1,0,1,0,2,0,0,0,0,0,0
8428,,OBSTET GYNAECOL,4,0,0,2,2,0,0,0,0,0,0,0
8429,,OC LAW POL 20 YEARXB,4,0,0,0,0,1,0,0,1,2,0,0
8430,1.575,OCEAN DYNAM,4,0,0,2,1,1,0,0,0,0,0,0
8431,0.769,ODONATOLOGICA,4,0,3,0,0,0,1,0,0,0,0,0
8432,1.425,OPEN CHEM,4,0,0,1,1,0,0,1,1,0,0,0
8433,0.337,OPER TECHN SPORT MED,4,0,0,2,0,2,0,0,0,0,0,0
8434,,OR EARTH MOON LIFXB,4,0,0,0,0,1,0,0,1,2,0,0
8435,,ORAL MAXILLOFAC SURG,4,0,0,0,4,0,0,0,0,0,0,0
8436,,ORBITAL,4,0,1,2,0,1,0,0,0,0,0,0
8437,,ORIENT J CHEM,4,0,0,4,0,0,0,0,0,0,0,0
8438,,ORTHOD WAVES,4,0,0,0,2,2,0,0,0,0,0,0
8439,,P 2017 IEEE 24 INTXB,4,0,1,1,0,1,0,1,0,0,0,0
8440,,P 4 ACM INT C NANXB,4,0,0,0,0,2,0,0,0,1,1,0
8441,,P ASM 12 INT MANXB,4,0,1,1,0,0,1,1,0,0,0,0
8442,1.070,P I MECH ENG P-J SPO,4,0,0,1,2,1,0,0,0,0,0,0
8443,,PAIN THER,4,1,0,2,1,0,0,0,0,0,0,0
8444,0.526,PAN-PAC ENTOMOL,4,0,0,2,0,1,1,0,0,0,0,0
8445,4.384,PART PART SYST CHAR,4,0,1,0,1,1,1,0,0,0,0,0
8446,2.785,PARTICUOLOGY,4,0,0,1,0,1,0,2,0,0,0,0
8447,,PATHOLOGICA,4,0,0,1,1,0,1,0,0,1,0,0
8448,,PATIENT-RELAT OUTCOM,4,0,1,1,0,0,2,0,0,0,0,0
8449,,PEDIATR DENT,4,0,0,1,1,1,1,0,0,0,0,0
